Identifier,Name,BondType,Country,Sector,Value,Scope1,Scope2,Scope3,AssetClass
FI82AT389IIR,Holt-Torres,Corporate,Philippines,Consumer Services,23575490286.439518,11799.842060490202,2495.5162383564993,,FixedIncome
FI82BL696QBM,Turner Ltd,Corporate,British Virgin Islands,Consumer Durables & Apparel,2264530.6682272395,190010.93463568192,195280.0471817642,793128.2755204354,FixedIncome
FI82BO234SPY,Wallace PLC,Government,Chile,,8443858.455478687,55.31049757931386,1218.7830291653424,7495572.108672987,FixedIncome
FI82CD744JVF,Norris Inc,Corporate,Senegal,Real Estate,665165054.8264197,615.8535018234453,,,FixedIncome
FI82CE754FMN,"Berger, Fields and Smith",Government,Ukraine,,1768843670.1476822,549.3589199563337,1787.2481974236644,,FixedIncome
FI82CH232PIP,"Rose, Lee and Rodgers",Government,Czech Republic,,3483931325.3185496,11446.821531675787,3306.4475938015494,15270.586939714587,FixedIncome
FI82CM286BRT,Munoz-Stokes,Government,Colombia,,11753217.620156782,39856.52983820627,12772.078364633568,29194.639974414196,FixedIncome
FI82CM718SAY,Young-Deleon,Government,Bangladesh,,6713012912.692677,2175.42325715486,21619.34415008426,365161.67893087154,FixedIncome
FI82CS121UGR,Ellis LLC,Corporate,Estonia,Energy,69991261.6920953,40.02330360385993,,,FixedIncome
FI82DB210EOS,"Garrett, Johnson and Reynolds",Corporate,Azerbaijan,Insurance,574926231.7693608,180.8324770772397,6220.6696530842755,227525.3787284313,FixedIncome
FI82DC581CLJ,Griffin Inc,Government,Bermuda,,,,1210.4643992325641,18704823.88552275,FixedIncome
FI82DK848SXW,"Smith, Khan and Ramirez",Government,Trinidad and Tobago,,,2345.200541649036,721.6803841157096,3663618.8500583675,FixedIncome
FI82DM261XNH,"Miller, Thomas and Wright",Corporate,Peru,Materials,166341307.658241,725.9116774305893,,37796.17483939672,FixedIncome
FI82EI948YJB,"Fernandez, Jennings and Cameron",Government,Liberia,,,32816.91766700237,255.3789160673405,,FixedIncome
FI82ES930WKQ,Butler-Aguirre,Government,Aland Islands,,109686428.94172072,162660.30389815994,50160.74200835627,3883429.1006095535,FixedIncome
FI82ET303YOO,Anderson PLC,Government,India,,392893778.0133562,517.857213560628,2082.0803187928695,631891.4196748472,FixedIncome
FI82EU666WNK,"Vargas, Taylor and Hunt",Corporate,Cayman Islands,Banks,,2791.549122862822,3214.8030101250597,928709.2968789894,FixedIncome
FI82EX361HIS,Black-Gonzalez,Corporate,Panama,Automobiles & Components,677904392.9075763,,546563.880522113,28242.37866854856,FixedIncome
FI82FG938VWD,"Pena, Cohen and Scott",Government,Mongolia,,187737921.57386687,,,130364.95096621625,FixedIncome
FI82GL642ECD,Thompson-Davis,Government,Kyrgyzstan,,1538425760.5454984,43565.82364961239,8984.101688476003,,FixedIncome
FI82GV230PTS,Mann PLC,Corporate,Kazakhstan,Capital Goods,659883941.751656,1559.5787823115713,4647.210766885176,,FixedIncome
FI82GX838PJS,"Davis, Obrien and Barker",Government,Niger,,96856618.40657245,343.90659764072,,183028.31302377165,FixedIncome
FI82HA195AUY,Andrews-Hoffman,Government,Uganda,,73215228.6257246,2634.525732028707,2879.7316209220535,9917.852006491286,FixedIncome
FI82HE113XAJ,Lawson-Keller,Corporate,Thailand,Diversified Financials,162464182.07808205,,116.8442029205476,,FixedIncome
FI82HF254PQG,Gordon Ltd,Government,Dominican Republic,,3112784660.3202868,48.843041365906274,2330.357465202134,,FixedIncome
FI82HL649NLI,"Gilbert, Lewis and Smith",Government,Costa Rica,,229370661.4687377,3940.065792910282,2603.7310885210723,,FixedIncome
FI82HM656KWI,"Sharp, Ramirez and Mejia",Government,Sri Lanka,,207549808.12734625,109.06690567593209,3125.434507334111,,FixedIncome
FI82HQ651YHY,Collins Group,Government,United Arab Emirates,,5241763.856582464,22798.89412762367,,,FixedIncome
FI82IC194BBS,Cain Ltd,Government,Brazil,,,6095.009843558975,83.84355560128584,672.6196191854385,FixedIncome
FI82IJ390PLW,Roman LLC,Corporate,Serbia,Materials,203765474.2243024,15.830789325634493,335761.07294431503,,FixedIncome
FI82IP046WMH,"Richardson, Watson and Tran",Corporate,Liechtenstein,Insurance,169852386.89952278,,13528.928114977127,,FixedIncome
FI82IS567UTY,Hayes-Russo,Corporate,Costa Rica,Food & Staples Retailing,1806007.9110799253,9115.781595838806,19717.2833450051,37508.16729081737,FixedIncome
FI82JC131YWO,"Rivera, Hendricks and Flynn",Corporate,Bermuda,Transportation,243235759.7261808,30402.343772322536,3816.2620143667546,1130460.445619009,FixedIncome
FI82JI300RPU,Williams Group,Corporate,Romania,Banks,134488447.24148145,,69784.81406500195,,FixedIncome
FI82JI995PQM,"Alexander, Duran and Benton",Government,Papua New Guinea,,114386209.61063182,4559.762506629614,127516.81782635605,1206462.3996683366,FixedIncome
FI82JO819DOQ,"Booker, Jones and Harrington",Government,Kenya,,67323009.52761355,,6726.465903108044,27253.014304679054,FixedIncome
FI82JX698HIK,Carlson-Ferguson,Government,Brazil,,22426265.68288342,169891.34431659803,,16066.93476298845,FixedIncome
FI82KE660OJF,Davis-Boyd,Corporate,Liechtenstein,Transportation,76383420763.32254,8298.662322380187,30540.3962694699,10446238.245444736,FixedIncome
FI82KX161EYL,Atkins-Smith,Government,Qatar,,6653000.684594533,66032.39498094581,3537.1872980558087,28706.445321875806,FixedIncome
FI82KZ304MWE,Bowman Group,Government,Japan,,105021105.32877557,58.82929077327514,62669.65942248426,,FixedIncome
FI82LC069ZYF,Hoffman Ltd,Corporate,Bahamas,Real Estate,53978836.29898588,,182245.02386387804,32888.699281903944,FixedIncome
FI82LD963UAL,Gordon PLC,Government,United States,,107593564.7307974,854.2494045739878,,,FixedIncome
FI82LG026HCK,Carrillo-Wolfe,Corporate,Sweden,Real Estate,32431714.40704936,9575.454065809756,9878.069223324293,4717.785017822466,FixedIncome
FI82LO670URH,Jacobs PLC,Corporate,Egypt,"Food, Beverage & Tobacco",,975.8916327368337,,609168.0365448693,FixedIncome
FI82LS342JRR,Alvarado and Sons,Government,Slovakia,,5858094.590189978,707.9301106299223,555.6551441650148,889372.2523532211,FixedIncome
FI82MH040QYC,Marquez-Nunez,Corporate,Latvia,Food & Staples Retailing,56680966.24321763,7054.871571978749,774739.4575859781,,FixedIncome
FI82MR564QRR,"Shelton, Mckenzie and Barnett",Government,Lebanon,,10960533072.738476,1748.343325489566,,,FixedIncome
FI82MS562FFS,Hunt Inc,Corporate,Zimbabwe,Transportation,9361555.88361746,,28618.639042680064,54197.34402796277,FixedIncome
FI82NL625FUF,Harrell Ltd,Corporate,Mexico,,686973366.3777096,47.079140808891665,156261.4644230823,30885.681139436238,FixedIncome
FI82NO520VJA,Gonzales Inc,Government,Gambia,,2634871644.904956,5108.906879415418,8087.66898377521,,FixedIncome
FI82NY721GAP,Anderson-Reed,Government,La Reunion,,302102342.25442076,24.535031512050153,14668.042277725455,35890.62009463005,FixedIncome
FI82OF049XVX,Waller-Brooks,Government,Oman,,887703749.1393034,1295.5481367171076,,2611913.0651842724,FixedIncome
FI82OM107MDZ,"Nguyen, Padilla and Boyd",Government,Iceland,,1366404056.8120959,3910.4210682513544,,,FixedIncome
FI82OO302OWF,Ford PLC,Government,Lithuania,,63558218.31378841,1059.1527969010758,1441.1771554777706,,FixedIncome
FI82OQ407NUT,Perry Ltd,Corporate,Faroe Islands,,155882840.2284708,4463.534105815702,2707.513316615971,1623760.492282499,FixedIncome
FI82OR746WBX,"Garrett, Stewart and Walker",Corporate,Russian Federation,,,2065.527217788229,19165.76980960675,,FixedIncome
FI82OV792DMP,"Smith, Le and Quinn",Government,Lithuania,,2086434340.7127688,1958.49325599055,3763.436759019462,2968.558407050873,FixedIncome
FI82PI273WCC,Lara LLC,Government,Austria,,3320919181.428957,50.698493897802514,283.26878071698553,,FixedIncome
FI82QY485BRF,"Bush, Watson and Robertson",Corporate,British Virgin Islands,Capital Goods,,1560.8320286513183,195740.53068446906,,FixedIncome
FI82QY595IBP,Jenkins-Thomas,Government,Burkina Faso,,1472126975.657755,420.4036394140078,342.2276796456625,101479.22198963047,FixedIncome
FI82QZ657DSY,Jackson-Webster,Corporate,Sri Lanka,Automobiles & Components,1153792554.6178565,228.82739050538763,,466851.0430114397,FixedIncome
FI82RN654NTX,"Carter, Jenkins and Reyes",Corporate,Mali,Telecommunication Services,23852651.142367467,111693.48337989455,887.1904189667022,,FixedIncome
FI82RO457KCE,Williams Group,Corporate,Russian Federation,Transportation,12577809602.59533,2516.1842914424597,,105700.08239702617,FixedIncome
FI82RP015BSR,"Bailey, Williamson and Powell",Government,Botswana,,16138928.609834732,13734.939307259896,23147.283878099177,,FixedIncome
FI82RP296XEN,Castro and Sons,Corporate,Greece,Retailing,381263653.9885236,7117.534225134871,30840051.15192985,,FixedIncome
FI82RW282UHN,Lowery-Myers,Government,Monaco,,17549338.0031499,251.63793076737298,12846.111658940723,,FixedIncome
FI82SD361OZH,"Walton, Hall and Greene",Corporate,Gibraltar,Utilities,30444084.79823443,55341.7993955324,2860.630160297829,,FixedIncome
FI82SI746NTF,Hogan-Vega,Government,La Reunion,,25879389226.61002,,6096195.78062078,,FixedIncome
FI82SP634KDJ,Thomas-Mendoza,Government,Macau,,118250535.04274786,412.6900250338604,1669.6387956449064,,FixedIncome
FI82SQ273NAV,Smith LLC,Corporate,Ecuador,Technology Hardware & Equipment,3516793.8586903573,695.4768102436914,41982.05010244024,133717.62983812083,FixedIncome
FI82SS983PDD,Robinson Group,Corporate,Pakistan,Energy,5591293.993543699,99774.95557435768,7513.099739353344,5155.804439121974,FixedIncome
FI82SV763MBL,Smith Group,Government,Vietnam,,514482390.2906731,,1431997.7303352177,5894.826335535501,FixedIncome
FI82TD933ZXC,Thompson-Padilla,Corporate,Costa Rica,Materials,129761782.59192628,18290.165804114393,112858.45875948873,481592.34605089686,FixedIncome
FI82TF578NUX,"Lyons, Lane and Martin",Corporate,Germany,Consumer Services,655797569.4800909,,1477.762253089996,,FixedIncome
FI82TT429FTK,"Fuentes, Martinez and Porter",Corporate,Philippines,"Pharmaceuticals, Biotechnology & Life Sciences",39928306.27917847,,66924.08210872475,,FixedIncome
FI82TU517FRO,"Mcfarland, Trevino and Thomas",Corporate,United States,Real Estate,640049896.0572363,216584.9567119976,97761.91692474326,,FixedIncome
FI82TW653EKS,Flores Inc,Government,Indonesia,,1490536663.807742,517.1026747154721,,2077904.008967592,FixedIncome
FI82UE013HPX,Lopez Ltd,Government,Burkina Faso,,17679638.66620368,32375.739817062695,1043.4341403866113,,FixedIncome
FI82UX198WZX,"Moore, Hopkins and Le",Corporate,Bermuda,Energy,3218497.1358252834,49215.752539212,5001.992025927468,,FixedIncome
FI82UY688YEZ,Brewer PLC,Corporate,New Zealand,Diversified Financials,1029756721.0465667,5710.923919264454,125.04549817649345,5601.291860882577,FixedIncome
FI82VC970LPT,Olson Inc,Government,Cambodia,,,,8013.135918927577,1277588.9243764803,FixedIncome
FI82VK126ZYA,"Murray, Friedman and Wall",Corporate,Slovakia,Health Care Equipment & Services,4124926596.6638913,347.41435958282983,9228.763641866353,26863.093785801408,FixedIncome
FI82VW492FQV,"Allen, Jacobson and Owen",Government,Azerbaijan,,424922083.824892,105933.81324250689,1200.562956031772,5648.448216929726,FixedIncome
FI82VY220EVI,"Johnson, Baker and Sellers",Corporate,Canada,Transportation,1391386913.6272461,20633.563646891605,1063.7868099904385,1066214.2535981524,FixedIncome
FI82WG497HWB,Bell-Lane,Government,Russian Federation,,74201158.7577345,1904118.6106564824,2259.6656822438085,,FixedIncome
FI82XA594OHE,Houston Inc,Corporate,Iceland,Media & Entertainment,46627684.532923564,483.7820913933953,,12508.345696528448,FixedIncome
FI82XP246AWD,Sloan Group,Government,Sri Lanka,,14674112226.770098,81125.98691422214,404.9227195463936,109077.17276942485,FixedIncome
FI82XQ760MHK,"Maddox, Jenkins and Moore",Government,Denmark,,17913116.017481003,,,93761.01412087827,FixedIncome
FI82XR736BRD,Wood LLC,Corporate,Kenya,Household & Personal Products,40134136.08404075,,4150.601593969722,,FixedIncome
FI82XS264TGH,"Smith, Malone and Dyer",Government,Iceland,,20877581.117143817,368.8645738626969,537.6713653290127,5168.80873063048,FixedIncome
FI82XT124FFQ,Thompson-Finley,Corporate,British Virgin Islands,Household & Personal Products,180277600.33911112,2950227.108666933,52931.24238061565,1032281.1517895438,FixedIncome
FI82XZ834GUV,Hatfield-Vincent,Government,Kuwait,,56607735.44632086,124.33636668712141,,11283.618759588791,FixedIncome
FI82YN739EKL,"Cordova, Russell and Richards",Government,Vietnam,,23406899.99695335,688163.3777028843,263.0379481546148,32799.18021661428,FixedIncome
FI82YP579CQV,"Daniels, Velasquez and Mclaughlin",Government,Lithuania,,1111208971.8651834,242524.32086647334,,435405.53438231343,FixedIncome
FI82YU466VSF,Watson Group,Government,Venezuela,,561366610.0622287,103417.49303405012,928.9808822095875,12360.152411988263,FixedIncome
FI82ZJ913BJK,Robinson and Sons,Corporate,Kenya,Consumer Services,369766888.5140785,960.9551355469839,35030.65947434514,,FixedIncome
FI82ZY594VCL,Armstrong-Young,Government,Gibraltar,,957962042.0026788,8566.342017255343,3724.346578942742,,FixedIncome
FI83AG383HWU,Martin LLC,Government,Croatia,,9286613702.25907,,,12405900.988418631,FixedIncome
FI83AN989HWM,Baker and Sons,Government,Senegal,,74218358.6424607,254.0553424959314,153.65811324219865,135718.36527525622,FixedIncome
FI83AU355OCJ,"Keller, Gonzales and Johnson",Corporate,Saudi Arabia,Capital Goods,1333501411.594763,31573.07377059116,5823.922396368637,,FixedIncome
FI83AU784VEC,"Perez, Morris and Stanley",Government,Luxembourg,,2740978444.072335,28697.30991648598,10507.769471790209,,FixedIncome
FI83BC111VCO,Smith-Clark,Corporate,Italy,Retailing,9098307.874923782,5181.062568300212,,,FixedIncome
FI83BG816VBT,"Howard, Brennan and Moore",Corporate,Greenland,Energy,26535194.738042906,18282.030333784907,,4187.515247923009,FixedIncome
FI83BL419MPT,"Brooks, Greene and Rowland",Government,Sri Lanka,,34321323.43525336,166528.20227829833,1589.7805181628519,,FixedIncome
FI83BU512GVT,"Rhodes, Hamilton and Adams",Corporate,Austria,Utilities,40066939.56716926,213.55150186369698,62054.84195196372,1788.5016681843385,FixedIncome
FI83CD522BCA,Andrade Ltd,Corporate,Jordan,Utilities,1039460541.9993898,9474.119611980637,1022.4791720143369,3571.0533243304544,FixedIncome
FI83CJ850FNU,"Trujillo, Chang and Williams",Corporate,Taiwan,Diversified Financials,74685707610.98175,10369.959514379552,,12442.323904122342,FixedIncome
FI83CM290LTF,Green Ltd,Government,Germany,,55706199.49677606,91.7828343179873,104972.30543788806,2743840.1604483025,FixedIncome
FI83CV253ENM,Franklin LLC,Government,Pakistan,,1037832800.9884653,93555.6328774497,315.68636366020996,5045235.461333866,FixedIncome
FI83CW066CCU,Williams-Hughes,Corporate,Greenland,Health Care Equipment & Services,348861801.5377276,3551.756642793287,28163.983590037817,162192.86347364556,FixedIncome
FI83CX601AOX,Wolfe LLC,Corporate,Palestine,Consumer Services,219320006.0538643,437.06833278631467,279.31109291658873,502043.9211146697,FixedIncome
FI83CZ567EVB,Burke-Hernandez,Corporate,Spain,Software & Services,237560489.28139642,119.49773080272308,197853.84133068338,,FixedIncome
FI83DO513LLN,Arnold-Gates,Corporate,Ivory Coast,Media & Entertainment,621541904.6076953,509.7664040946916,925.2844793475659,,FixedIncome
FI83EG718UJE,Jackson-Hendricks,Corporate,Bosnia and Herzegovina,Commercial & Professional Services,58670098.05569879,11681.711334845142,54.51000369323293,,FixedIncome
FI83EW792PZR,"Cole, Montes and Davis",Corporate,Senegal,Consumer Services,,9040.821045563891,4892.704530082648,31327.763131214335,FixedIncome
FI83FF265TMQ,Perez PLC,Corporate,Lithuania,Software & Services,401109996.7729707,35414.05757116941,1249.5298115672808,83823.41455760907,FixedIncome
FI83FF300MHJ,"Williams, Richardson and Smith",Government,Trinidad and Tobago,,2766210156.6287127,5764.604686136621,3029.564814283253,1960739.67182095,FixedIncome
FI83FK850ZRT,Collins Group,Corporate,Ghana,Software & Services,172378149.0205792,88.74846066323863,8981.554956676257,,FixedIncome
FI83FO594CWB,Bean LLC,Government,New Zealand,,11707366.058932308,9847.83637703932,2810.192319642763,267.32480745918514,FixedIncome
FI83FV153HNY,Mcdaniel Group,Corporate,Egypt,Diversified Financials,611906885.3780203,1223902.7545240577,,2798.7023981284146,FixedIncome
FI83GK522WJX,"Davis, Owens and Day",Corporate,Gambia,Health Care Equipment & Services,3720176.948733132,3395.397898922274,14365.98563240929,66750.47605384732,FixedIncome
FI83GN423YML,Ward Inc,Corporate,Anguilla,Telecommunication Services,,1385.7453485544547,88365.0678805846,7065.509485038795,FixedIncome
FI83HH464SSN,"Carpenter, Oliver and Kennedy",Government,Bulgaria,,1325527466.5823808,37.40153047053583,1055.110954358018,,FixedIncome
FI83HW918TLI,Bell LLC,Corporate,St. Lucia,Utilities,1886302106.2220712,617.1997774001691,20745.99158422592,98224.71602720224,FixedIncome
FI83IB228BGX,"Williams, Hanna and Huynh",Government,Myanmar,,345501733.9547901,4575.453558736087,2709.609172499964,,FixedIncome
FI83IE651IKH,Holden PLC,Corporate,Norway,Insurance,741835313.179793,42508.15223538659,9586.942884772028,,FixedIncome
FI83JB176EAD,Martinez PLC,Corporate,Latvia,Energy,11687680798.331255,5558.250346420745,,,FixedIncome
FI83JF924MMY,"Li, Craig and Drake",Government,Barbados,,252164943.00878763,26168.61208997976,104.84775684615352,,FixedIncome
FI83JI997VFE,Moore-Chandler,Corporate,Russian Federation,Technology Hardware & Equipment,97628540.30699177,197490.1593482359,107058.11790165237,,FixedIncome
FI83JJ969BMH,Lopez-Davis,Corporate,Malaysia,Health Care Equipment & Services,14384965.448808983,2532.1339207883257,,,FixedIncome
FI83JO122GTA,"Campbell, Nguyen and Andrews",Corporate,Latvia,Media & Entertainment,228059093.47002643,1403.651000072026,,,FixedIncome
FI83JQ684RTN,Klein PLC,Corporate,British Virgin Islands,Consumer Durables & Apparel,8890043.996736858,44511.849874844345,,58609.32665682254,FixedIncome
FI83KO124CIP,Howe Inc,Corporate,Canada,Retailing,1297979593.2099504,1108.4236911849068,17216.826732094858,,FixedIncome
FI83KO267NAC,Martinez-Gould,Government,Liechtenstein,,7075689602.808527,363.33733725113456,6524.723505109761,41735.445505142176,FixedIncome
FI83KY750NUF,Moyer-Ramirez,Corporate,Portugal,Insurance,99833043.85437368,844.1760659311688,1335.7004767549358,86142.03556170857,FixedIncome
FI83LB357NCR,Carr Inc,Government,Zimbabwe,,159694759.23913935,461.791725598838,2073.803364778928,109665453.7177687,FixedIncome
FI83LD139HSH,Valenzuela-Greene,Government,Liechtenstein,,13013087256.737783,,4828.500313030558,,FixedIncome
FI83LO423SSC,Tate LLC,Government,Aland Islands,,9625418438.102869,1196.0625098508551,4196.003370979287,155502.95765562783,FixedIncome
FI83LQ633LGB,Bradford-Mitchell,Government,Kazakhstan,,124058187.44976848,2134.8030388824877,,,FixedIncome
FI83LV044QXW,Cook Group,Corporate,South Korea,Utilities,937433716.5501665,3.1379482313593394,1704679.2905314362,1707064.4513642688,FixedIncome
FI83LY732BSC,"Keller, Richardson and Patterson",Government,Mongolia,,3239320.0396595476,2592.4200969490694,1614.5052872330384,,FixedIncome
FI83LZ658TFJ,Gutierrez-Armstrong,Corporate,Liechtenstein,Health Care Equipment & Services,72481273.54686151,1333.3272366604172,2651.341958575782,,FixedIncome
FI83MA310ZTV,Aguilar and Sons,Corporate,Bosnia and Herzegovina,Materials,83103367.86839378,422.2232784993161,2629.9049348682975,1316204.4447822429,FixedIncome
FI83MC901ZER,"Stone, Riggs and Johnson",Government,Kuwait,,396702011.49864024,105.24068270571391,,,FixedIncome
FI83NE424MXT,Compton-Morgan,Corporate,Anguilla,Energy,3986181480.105445,28311.630285924362,,28961769.18279677,FixedIncome
FI83NF878BDW,"Schmidt, Cochran and Robinson",Corporate,Ivory Coast,Media & Entertainment,285242395.7192108,160424.36601454284,5585.940499950572,8182714.182229409,FixedIncome
FI83NS980LMA,Rivera Inc,Government,United Kingdom,,41951614.3849484,2115.618256862977,2539.7126927939976,77601.64193150669,FixedIncome
FI83NW243FFM,Davis Group,Government,Bulgaria,,145901939.6607182,25764.414939693303,37282.807281157155,5534778.945876272,FixedIncome
FI83OB324FCG,Wilson and Sons,Government,Germany,,274887904.78237844,3636.331796039327,18875.637240866712,315271.2097840522,FixedIncome
FI83OD927HMX,Davis-Carpenter,Government,United States,,,515036.47325285507,13891.546602546428,225541.0151743293,FixedIncome
FI83OK334UEQ,Cisneros-Chapman,Government,Switzerland,,91877211.37588967,2909.1215306433664,42819.11105585833,1862776.9460957092,FixedIncome
FI83OQ336IBU,Perez-Bernard,Corporate,Zimbabwe,Utilities,9417998.97659425,68932.2422599405,245.96769229081758,,FixedIncome
FI83OT520ZXO,Terry Ltd,Government,Indonesia,,115181182.10838346,166.614245198114,10395.074634115359,8958.207072343166,FixedIncome
FI83OY885DAW,Ward-Young,Corporate,Hungary,Technology Hardware & Equipment,731187815.2154217,503.43570180877754,11543.584625922296,,FixedIncome
FI83PE114TFZ,"Johnson, Haynes and Meza",Government,Nigeria,,,602.9632447632971,140.99195341387696,2154494.112765665,FixedIncome
FI83PL247CXJ,Pennington-Martin,Government,Ireland,,41696516.29469614,5321.100067265507,4684.27429058214,5527.809206220921,FixedIncome
FI83PP244KTZ,"Rodriguez, Page and Wood",Corporate,Finland,Retailing,157449892.46685645,140.1239115713054,355348.10246238176,25201.628551020633,FixedIncome
FI83PQ990ZTX,"Boone, Coleman and Hoffman",Corporate,Hong Kong,Retailing,,3981.546783491994,7555.225839916483,86951.69829375789,FixedIncome
FI83PR421QOR,"Villegas, Reed and Smith",Corporate,Zambia,Transportation,51074512.138833284,57231.246107163504,26662.548329635338,69770.5380319823,FixedIncome
FI83PV010YTV,"Barrera, Kerr and Jenkins",Government,Puerto Rico,,23721429397.20085,,6559.635749271683,,FixedIncome
FI83QJ998VUE,Bowers LLC,Corporate,Liechtenstein,Transportation,478332360.83932406,177.80411913207274,,570555.829878776,FixedIncome
FI83QQ361WKP,Miller-Montgomery,Corporate,Greece,Telecommunication Services,255711274.27370942,1349.519440057042,11170.84090165127,,FixedIncome
FI83QX429JFG,Robinson-Martin,Government,Latvia,,414156676.0741439,381.6625091132871,1111.4728093821707,511837.8942385711,FixedIncome
FI83RA089WZX,"Martinez, Garcia and Escobar",Corporate,Turkey,Software & Services,357356125.21655124,9467.84125115817,41.59059422779733,,FixedIncome
FI83RH704EAK,"Walker, Erickson and Blake",Government,Turkey,,9447711477.10163,308006.09778620384,9686.437551106392,,FixedIncome
FI83RU789WOZ,Douglas Inc,Corporate,Uruguay,Banks,28380318.04166475,,226941.67323709256,4017.897569831872,FixedIncome
FI83RV236AYH,May-Vazquez,Government,Belgium,,132362025.33938596,2832.712144699887,22236.115559878635,115754.6893472762,FixedIncome
FI83RW459DDB,Watkins-Shepherd,Corporate,Romania,Transportation,2717024.7737905346,33.716899497744,,820492.1232224347,FixedIncome
FI83SH135XGU,"Whitehead, Lane and Tran",Government,U.S. Virgin Islands,,60955016.872054845,4285.009278843218,10392.997821690393,1921488.1930127065,FixedIncome
FI83SJ512JQI,Andrade-Bernard,Corporate,Bosnia and Herzegovina,Automobiles & Components,109268637.35187793,8497.93279419302,,,FixedIncome
FI83SO538BMP,Johnson-Murray,Government,New Zealand,,129167253.71483283,9850.356927135697,,2365036.8123861947,FixedIncome
FI83SO560UOE,"Nicholson, Walker and Adams",Government,Uruguay,,589195572.6038487,,2541.532267302644,,FixedIncome
FI83SX157BIR,"Coleman, Thompson and Huber",Corporate,Morocco,Software & Services,283177.98561546835,2072.2861388356546,190.05978665744414,2003310.8424400021,FixedIncome
FI83TB644QVO,Gonzalez Inc,Corporate,Colombia,"Pharmaceuticals, Biotechnology & Life Sciences",566866668.6382555,8910.573180893254,2870.9830356829807,,FixedIncome
FI83TG297SPJ,Arnold-Davis,Corporate,Jamaica,Media & Entertainment,436540372.3737091,355.6797293029772,20907.659221551028,112945.08511377388,FixedIncome
FI83TX951PRM,"Dawson, Cruz and Mccarthy",Government,Uganda,,47232687.96148552,52209.56235790909,57024.81429768097,225175.85630986272,FixedIncome
FI83TX960COE,Snyder-Morton,Government,Netherlands,,1927121209.272123,112591.56070840084,380.8153453569878,,FixedIncome
FI83UC012WQI,Jackson Inc,Government,United States,,63906633.6143688,2500.179401922075,10360.789899003708,505481.8628023193,FixedIncome
FI83UN959SGC,Romero-Walker,Corporate,New Zealand,Real Estate,1412724388.1150348,805.2484641299746,2426.441505835471,1057577.7504847718,FixedIncome
FI83UO126ZDA,Luna-James,Government,Japan,,155384261.33443668,4125.641743219868,15551.390915865857,654784.9894656624,FixedIncome
FI83VR850KUO,Long-Cook,Corporate,Sudan,,543736605.0906966,41409.02647944491,,52141.2729875938,FixedIncome
FI83VS907GQL,Espinoza-Jackson,Government,United Kingdom,,888063298.0356442,2844.490320514498,3776.139539783033,,FixedIncome
FI83VT455IQB,"Douglas, Sanchez and Stokes",Government,Greenland,,6894110141.416937,2737.0320137606527,20068.180437463663,240310.58571284043,FixedIncome
FI83VY745SQJ,Rios-Kemp,Corporate,Norway,Household & Personal Products,4040247677.671431,1657.6262083623305,,51411.432975337644,FixedIncome
FI83WE863KIC,"Santana, Santana and Pope",Government,Italy,,7156623.1196806235,738.3957741540651,,,FixedIncome
FI83WF509JIP,"Rivera, Lane and Webster",Government,British Virgin Islands,,,1199.097529739958,226020.38425806822,43261.166706334385,FixedIncome
FI83WI831AJK,"Howard, Fernandez and Rodriguez",Corporate,Venezuela,Media & Entertainment,558367625.4203135,2690.136804044033,793.2536950241854,4006123.2028389825,FixedIncome
FI83WP648BWU,Mann and Sons,Corporate,Cyprus,,201849922.730615,45.759656470880216,469.4824717339273,372087.86832346045,FixedIncome
FI83WZ976YIK,"Ramsey, Perez and Miller",Corporate,Finland,Consumer Services,27064648974.513805,1395.8259040822047,499486.1658988599,961775.7437183078,FixedIncome
FI83XA663QVJ,Baker Inc,Government,Niger,,106957914.98336793,5826.353389178204,102442.2530299615,,FixedIncome
FI83XY944TWI,"Mccarthy, Hanson and Garrett",Government,Thailand,,447286692.09147936,,,45357.052006957754,FixedIncome
FI83YK412WWX,Williams PLC,Government,Burkina Faso,,22928443654.40531,466.5603328293064,393.58508855251694,131204.44484304957,FixedIncome
FI83YO200WBU,Guerrero Group,Government,Belgium,,654521134.3506079,397.5678205148485,606.8101080601587,701765.659231152,FixedIncome
FI83YP009IBJ,Hall-Brown,Government,Bulgaria,,30114743.17333568,,2997.4293171324234,7783.9128592658935,FixedIncome
FI83YQ369JPU,Lee-Grimes,Corporate,Philippines,Utilities,387325038.8980339,591.0355061238746,466940.6601302875,326739.66429814516,FixedIncome
FI83ZG674MJR,Hines-Douglas,Government,Saudi Arabia,,,3166.585432412239,7178.291106474848,20784.97316898593,FixedIncome
FI83ZH528RXO,"Murphy, Guzman and White",Corporate,Nigeria,Software & Services,252813755428.54474,9055.552948824634,53.372934161095685,,FixedIncome
FI84AB316KCI,Farrell Group,Corporate,La Reunion,Commercial & Professional Services,2018112592.6601574,,3449.4579612831294,21932.46066406191,FixedIncome
FI84AC220SME,Jones-Soto,Government,St. Lucia,,229813900.23150557,6.2751114257475376,611.4489059610737,,FixedIncome
FI84AI038OXS,Stewart Inc,Corporate,Myanmar,Health Care Equipment & Services,366844546.7268974,258556.32856686122,7040.270177750754,95591.27928984154,FixedIncome
FI84BV873MQE,"Dalton, Turner and Mccarthy",Corporate,Canada,Food & Staples Retailing,662530351.4487674,104.42774953508298,1688.297529277346,442610.73070020945,FixedIncome
